daxing_stationId,daxing_utc_time,daxing_PM2.5,daxing_PM10,daxing_NO2,daxing_CO,daxing_O3,daxing_SO2,daxing_temperature,daxing_pressure,daxing_humidity,daxing_wind_direction,daxing_wind_speed,fangshan_stationId,fangshan_utc_time,fangshan_PM2.5,fangshan_PM10,fangshan_NO2,fangshan_CO,fangshan_O3,fangshan_SO2,fangshan_temperature,fangshan_pressure,fangshan_humidity,fangshan_wind_direction,fangshan_wind_speed,huairou_stationId,huairou_utc_time,huairou_PM2.5,huairou_PM10,huairou_NO2,huairou_CO,huairou_O3,huairou_SO2,huairou_temperature,huairou_pressure,huairou_humidity,huairou_wind_direction,huairou_wind_speed,mentougou_stationId,mentougou_utc_time,mentougou_PM2.5,mentougou_PM10,mentougou_NO2,mentougou_CO,mentougou_O3,mentougou_SO2,mentougou_temperature,mentougou_pressure,mentougou_humidity,mentougou_wind_direction,mentougou_wind_speed,miyun_stationId,miyun_utc_time,miyun_PM2.5,miyun_PM10,miyun_NO2,miyun_CO,miyun_O3,miyun_SO2,miyun_temperature,miyun_pressure,miyun_humidity,miyun_wind_direction,miyun_wind_speed,pingchang_stationId,pingchang_utc_time,pingchang_PM2.5,pingchang_PM10,pingchang_NO2,pingchang_CO,pingchang_O3,pingchang_SO2,pingchang_temperature,pingchang_pressure,pingchang_humidity,pingchang_wind_direction,pingchang_wind_speed,pinggu_stationId,pinggu_utc_time,pinggu_PM2.5,pinggu_PM10,pinggu_NO2,pinggu_CO,pinggu_O3,pinggu_SO2,pinggu_temperature,pinggu_pressure,pinggu_humidity,pinggu_wind_direction,pinggu_wind_speed,shunyi_stationId,shunyi_utc_time,shunyi_PM2.5,shunyi_PM10,shunyi_NO2,shunyi_CO,shunyi_O3,shunyi_SO2,shunyi_temperature,shunyi_pressure,shunyi_humidity,shunyi_wind_direction,shunyi_wind_speed,tongzhou_stationId,tongzhou_utc_time,tongzhou_PM2.5,tongzhou_PM10,tongzhou_NO2,tongzhou_CO,tongzhou_O3,tongzhou_SO2,tongzhou_temperature,tongzhou_pressure,tongzhou_humidity,tongzhou_wind_direction,tongzhou_wind_speed
daxing,2017-01-31 13:00:00,131.0,178.0,82.0,1.9,23.0,57.0,-2.0,1025.7,25.0,236.0,1.3,fangshan,2017-01-31 13:00:00,140.0,158.0,58.0,1.6,49.0,50.0,-3.9,1024.4,27.0,88.0,1.1,huairou,2017-01-31 13:00:00,73.0,101.0,63.0,1.3,11.0,15.0,-2.7,1021.2,23.0,255.0,0.7,mentougou,2017-01-31 13:00:00,15.0,34.0,12.0,0.1,78.0,4.0,0.5,1019.9,16.0,298.0,1.8,miyun,2017-01-31 13:00:00,77.0,93.0,60.0,1.4,16.0,17.0,-1.1,1021.7,21.0,52.0,2.5,pingchang,2017-01-31 13:00:00,11.0,31.0,15.0,0.5,61.0,7.0,1.3,1021.3,15.0,3.0,2.9,pinggu,2017-01-31 13:00:00,80.0,,33.0,1.1,52.0,22.0,0.1,1026.3,17.0,11.0,3.6,shunyi,2017-01-31 13:00:00,152.0,,56.0,1.1,38.0,30.0,-1.3,1027.0,23.0,4.0,1.6,tongzhou,2017-01-31 13:00:00,126.0,134.0,85.0,1.7,32.0,60.0,-3.7,1027.7,52.0,309.0,2.0
daxing,2017-01-31 14:00:00,127.0,134.0,83.0,1.7,16.0,49.0,-4.3,1026.5,32.0,116.0,1.2,fangshan,2017-01-31 14:00:00,163.0,183.0,76.0,2.2,26.0,60.0,-5.6,1025.3,53.0,16.0,2.1,huairou,2017-01-31 14:00:00,24.0,38.0,20.0,0.6,62.0,5.0,-2.6,1022.3,22.0,182.0,1.0,mentougou,2017-01-31 14:00:00,14.0,33.0,12.0,0.2,75.0,5.0,1.8,1020.9,15.0,307.0,2.4,miyun,2017-01-31 14:00:00,21.0,33.0,16.0,0.5,66.0,6.0,-0.8,1023.0,20.0,47.0,2.2,pingchang,2017-01-31 14:00:00,7.0,30.0,12.0,0.3,61.0,6.0,0.6,1022.5,17.0,12.0,2.1,pinggu,2017-01-31 14:00:00,28.0,33.0,11.0,0.4,68.0,7.0,0.1,1027.5,17.0,354.0,3.2,shunyi,2017-01-31 14:00:00,60.0,65.0,42.0,1.3,48.0,25.0,-3.0,1028.2,28.0,15.0,1.1,tongzhou,2017-01-31 14:00:00,102.0,,90.0,1.6,15.0,41.0,-4.2,1028.9,57.0,326.0,2.0
daxing,2017-01-31 15:00:00,33.0,,49.0,0.7,31.0,18.0,-0.3,1027.5,19.0,6.0,2.0,fangshan,2017-01-31 15:00:00,121.0,,74.0,1.7,23.0,41.0,-2.3,1026.3,23.0,81.0,2.1,huairou,2017-01-31 15:00:00,25.0,51.0,33.0,0.9,41.0,7.0,-1.9,1023.5,21.0,27.0,1.6,mentougou,2017-01-31 15:00:00,14.0,40.0,11.0,0.2,74.0,7.0,0.5,1021.9,18.0,335.0,2.7,miyun,2017-01-31 15:00:00,18.0,38.0,21.0,0.6,57.0,6.0,-3.7,1024.2,26.0,31.0,1.6,pingchang,2017-01-31 15:00:00,8.0,26.0,8.0,0.3,63.0,5.0,-0.7,1024.0,19.0,32.0,1.1,pinggu,2017-01-31 15:00:00,23.0,32.0,8.0,0.4,70.0,7.0,-0.6,1028.7,18.0,332.0,3.0,shunyi,2017-01-31 15:00:00,47.0,,28.0,1.1,56.0,16.0,-4.1,1029.5,36.0,59.0,0.4,tongzhou,2017-01-31 15:00:00,38.0,46.0,39.0,0.8,46.0,15.0,-0.7,1029.9,19.0,342.0,3.4
daxing,2017-01-31 16:00:00,12.0,23.0,28.0,0.4,45.0,14.0,-0.3,1028.4,19.0,26.0,2.4,fangshan,2017-01-31 16:00:00,31.0,34.0,42.0,0.9,38.0,16.0,-0.9,1027.2,21.0,53.0,2.8,huairou,2017-01-31 16:00:00,12.0,34.0,21.0,0.7,54.0,5.0,-2.6,1024.5,22.0,283.0,0.9,mentougou,2017-01-31 16:00:00,13.0,37.0,11.0,0.3,69.0,8.0,-0.7,1022.8,23.0,358.0,2.7,miyun,2017-01-31 16:00:00,10.0,27.0,14.0,0.5,63.0,4.0,-2.9,1025.1,24.0,22.0,1.7,pingchang,2017-01-31 16:00:00,8.0,29.0,11.0,0.5,60.0,7.0,-1.2,1024.7,20.0,313.0,2.7,pinggu,2017-01-31 16:00:00,17.0,30.0,8.0,0.4,68.0,5.0,-0.7,1029.6,19.0,339.0,3.6,shunyi,2017-01-31 16:00:00,14.0,27.0,12.0,0.5,68.0,7.0,-4.1,1030.4,29.0,289.0,0.8,tongzhou,2017-01-31 16:00:00,30.0,34.0,26.0,0.7,58.0,11.0,-1.1,1030.8,20.0,341.0,3.8
daxing,2017-01-31 17:00:00,10.0,19.0,22.0,0.4,49.0,10.0,-1.0,1029.0,20.0,7.0,1.9,fangshan,2017-01-31 17:00:00,19.0,32.0,49.0,0.7,28.0,49.0,-1.3,1027.9,20.0,76.0,3.1,huairou,2017-01-31 17:00:00,13.0,27.0,15.0,0.5,57.0,3.0,-4.0,1025.1,25.0,97.0,0.5,mentougou,2017-01-31 17:00:00,12.0,29.0,8.0,0.2,69.0,6.0,-1.5,1023.3,22.0,343.0,3.5,miyun,2017-01-31 17:00:00,10.0,23.0,11.0,0.4,64.0,3.0,-3.1,1025.8,24.0,30.0,1.9,pingchang,2017-01-31 17:00:00,19.0,35.0,13.0,0.6,52.0,11.0,-2.3,1025.4,22.0,339.0,1.5,pinggu,2017-01-31 17:00:00,20.0,,7.0,0.4,69.0,4.0,-1.1,1030.3,18.0,345.0,3.4,shunyi,2017-01-31 17:00:00,10.0,22.0,10.0,0.4,68.0,3.0,-3.6,1031.1,27.0,13.0,1.5,tongzhou,2017-01-31 17:00:00,15.0,33.0,20.0,0.6,61.0,7.0,-1.9,1031.7,22.0,344.0,2.9
daxing,2017-01-31 18:00:00,7.0,24.0,21.0,0.4,47.0,8.0,-0.9,1030.0,19.0,3.0,2.5,fangshan,2017-01-31 18:00:00,13.0,35.0,38.0,0.6,37.0,31.0,-1.4,1028.7,19.0,63.0,3.3,huairou,2017-01-31 18:00:00,10.0,22.0,9.0,0.5,61.0,2.0,-4.5,1025.7,26.0,227.0,1.3,mentougou,2017-01-31 18:00:00,8.0,28.0,8.0,0.2,68.0,5.0,-2.4,1024.1,24.0,351.0,2.1,miyun,2017-01-31 18:00:00,6.0,19.0,10.0,0.3,64.0,2.0,-2.9,1026.6,23.0,32.0,2.4,pingchang,2017-01-31 18:00:00,12.0,31.0,13.0,0.7,51.0,11.0,-3.0,1026.1,23.0,349.0,1.4,pinggu,2017-01-31 18:00:00,15.0,16.0,5.0,0.4,71.0,5.0,-1.9,1031.1,19.0,333.0,2.5,shunyi,2017-01-31 18:00:00,4.0,19.0,10.0,0.3,65.0,2.0,-4.7,1031.9,30.0,17.0,0.9,tongzhou,2017-01-31 18:00:00,15.0,22.0,25.0,0.6,53.0,6.0,-2.6,1032.6,23.0,352.0,3.2
daxing,2017-01-31 19:00:00,11.0,20.0,23.0,0.5,42.0,7.0,-1.3,1030.5,19.0,8.0,2.8,fangshan,2017-01-31 19:00:00,13.0,26.0,25.0,0.5,46.0,12.0,-2.0,1029.3,18.0,50.0,2.9,huairou,2017-01-31 19:00:00,4.0,16.0,6.0,0.3,67.0,2.0,-6.3,1026.7,36.0,116.0,0.9,mentougou,2017-01-31 19:00:00,10.0,26.0,9.0,0.4,66.0,6.0,-3.3,1024.8,24.0,138.0,1.3,miyun,2017-01-31 19:00:00,3.0,15.0,9.0,0.3,66.0,3.0,-4.1,1027.5,24.0,46.0,1.9,pingchang,2017-01-31 19:00:00,12.0,28.0,11.0,0.7,51.0,11.0,-5.1,1026.8,26.0,342.0,1.1,pinggu,2017-01-31 19:00:00,13.0,15.0,5.0,0.3,70.0,4.0,-3.2,1031.9,23.0,298.0,2.5,shunyi,2017-01-31 19:00:00,7.0,19.0,10.0,0.5,65.0,3.0,-5.8,1032.6,35.0,31.0,1.3,tongzhou,2017-01-31 19:00:00,9.0,19.0,16.0,0.6,57.0,4.0,-2.5,1033.1,23.0,350.0,3.9
daxing,2017-01-31 20:00:00,9.0,22.0,19.0,0.4,46.0,8.0,-1.7,1031.4,19.0,9.0,2.1,fangshan,2017-01-31 20:00:00,10.0,21.0,25.0,0.5,45.0,15.0,-2.3,1030.2,18.0,58.0,2.8,huairou,2017-01-31 20:00:00,6.0,18.0,14.0,0.5,55.0,2.0,-7.4,1027.2,36.0,333.0,1.6,mentougou,2017-01-31 20:00:00,12.0,23.0,11.0,0.7,,8.0,-4.0,1025.4,23.0,94.0,2.1,miyun,2017-01-31 20:00:00,3.0,16.0,13.0,0.3,61.0,9.0,-4.3,1028.0,26.0,29.0,3.0,pingchang,2017-01-31 20:00:00,11.0,25.0,12.0,0.8,50.0,12.0,-4.7,1027.3,25.0,26.0,1.1,pinggu,2017-01-31 20:00:00,11.0,14.0,5.0,0.3,68.0,3.0,-3.7,1032.5,24.0,307.0,3.3,shunyi,2017-01-31 20:00:00,6.0,19.0,8.0,0.5,67.0,7.0,-5.6,1033.3,35.0,47.0,1.7,tongzhou,2017-01-31 20:00:00,4.0,14.0,12.0,0.4,64.0,6.0,-3.6,1033.8,25.0,348.0,2.7
daxing,2017-01-31 21:00:00,8.0,18.0,20.0,0.4,46.0,7.0,-2.6,1032.1,20.0,8.0,1.0,fangshan,2017-01-31 21:00:00,10.0,21.0,16.0,0.4,54.0,5.0,-2.6,1030.8,19.0,66.0,3.8,huairou,2017-01-31 21:00:00,7.0,21.0,21.0,0.6,44.0,2.0,-6.7,1028.0,30.0,118.0,1.2,mentougou,2017-01-31 21:00:00,10.0,27.0,14.0,0.7,58.0,14.0,-3.6,1026.2,23.0,59.0,2.2,miyun,2017-01-31 21:00:00,5.0,18.0,16.0,0.4,55.0,5.0,-5.1,1028.8,28.0,37.0,2.1,pingchang,2017-01-31 21:00:00,11.0,25.0,12.0,0.8,52.0,13.0,-4.6,1028.1,25.0,45.0,1.0,pinggu,2017-01-31 21:00:00,9.0,11.0,5.0,0.3,68.0,4.0,-4.5,1033.3,25.0,286.0,2.3,shunyi,2017-01-31 21:00:00,5.0,17.0,7.0,0.4,67.0,9.0,-4.0,1034.0,26.0,45.0,2.4,tongzhou,2017-01-31 21:00:00,5.0,14.0,7.0,0.3,71.0,5.0,-3.9,1034.5,25.0,356.0,2.9
daxing,2017-01-31 22:00:00,8.0,17.0,21.0,0.4,46.0,8.0,-4.4,1032.8,25.0,18.0,1.5,fangshan,2017-01-31 22:00:00,7.0,21.0,19.0,0.4,53.0,6.0,-2.9,1031.5,20.0,41.0,4.0,huairou,2017-01-31 22:00:00,3.0,15.0,16.0,0.3,59.0,2.0,-5.8,1028.7,26.0,331.0,1.7,mentougou,2017-01-31 22:00:00,13.0,25.0,22.0,0.1,49.0,21.0,-3.7,1027.1,23.0,12.0,1.8,miyun,2017-01-31 22:00:00,3.0,11.0,12.0,0.3,65.0,2.0,-5.3,1029.5,26.0,31.0,2.4,pingchang,2017-01-31 22:00:00,12.0,27.0,18.0,0.8,47.0,12.0,-5.0,1028.9,25.0,353.0,1.9,pinggu,2017-01-31 22:00:00,13.0,,5.0,0.3,72.0,3.0,-4.0,1033.7,20.0,310.0,3.6,shunyi,2017-01-31 22:00:00,3.0,14.0,8.0,0.4,66.0,12.0,-4.6,1034.8,28.0,44.0,2.7,tongzhou,2017-01-31 22:00:00,6.0,20.0,6.0,0.3,71.0,3.0,-3.7,1035.0,25.0,345.0,4.4
daxing,2017-01-31 23:00:00,6.0,18.0,29.0,0.5,40.0,8.0,-4.0,1033.4,25.0,41.0,2.9,fangshan,2017-01-31 23:00:00,11.0,21.0,38.0,0.6,36.0,37.0,-2.9,1031.7,19.0,54.0,4.8,huairou,2017-01-31 23:00:00,3.0,18.0,20.0,0.3,53.0,2.0,-6.5,1029.6,31.0,65.0,2.9,mentougou,2017-01-31 23:00:00,12.0,19.0,28.0,0.8,44.0,16.0,-4.3,1027.6,25.0,80.0,2.1,miyun,2017-01-31 23:00:00,3.0,12.0,14.0,0.2,63.0,2.0,-5.5,1030.6,24.0,37.0,2.2,pingchang,2017-01-31 23:00:00,11.0,13.0,21.0,0.8,43.0,13.0,-5.7,1029.0,27.0,4.0,2.2,pinggu,2017-01-31 23:00:00,14.0,17.0,6.0,0.3,74.0,9.0,-4.2,1034.5,17.0,308.0,3.0,shunyi,2017-01-31 23:00:00,3.0,13.0,7.0,0.4,67.0,9.0,-4.7,1035.4,27.0,45.0,3.6,tongzhou,2017-01-31 23:00:00,3.0,16.0,6.0,0.4,72.0,2.0,-3.8,1035.8,24.0,357.0,5.2
daxing,2017-02-01 00:00:00,6.0,25.0,32.0,0.4,41.0,7.0,-3.4,1034.2,24.0,43.0,3.4,fangshan,2017-02-01 00:00:00,13.0,25.0,45.0,0.6,31.0,35.0,-3.2,1032.7,21.0,60.0,4.5,huairou,2017-02-01 00:00:00,3.0,20.0,19.0,0.3,54.0,3.0,-5.8,1030.8,32.0,117.0,1.0,mentougou,2017-02-01 00:00:00,15.0,33.0,25.0,0.8,48.0,17.0,-3.5,1028.4,23.0,40.0,3.5,miyun,2017-02-01 00:00:00,3.0,17.0,15.0,0.2,63.0,4.0,-5.7,1031.6,24.0,46.0,2.7,pingchang,2017-02-01 00:00:00,12.0,29.0,20.0,0.8,47.0,17.0,-4.6,1030.0,23.0,329.0,1.1,pinggu,2017-02-01 00:00:00,16.0,30.0,7.0,0.3,74.0,10.0,-2.5,1035.2,11.0,345.0,5.9,shunyi,2017-02-01 00:00:00,3.0,12.0,9.0,0.4,68.0,11.0,-4.4,1036.6,23.0,52.0,3.6,tongzhou,2017-02-01 00:00:00,3.0,10.0,5.0,0.3,76.0,2.0,-3.5,1036.7,20.0,9.0,2.3
daxing,2017-02-01 01:00:00,8.0,17.0,35.0,0.4,41.0,9.0,-1.6,1034.8,20.0,39.0,3.8,fangshan,2017-02-01 01:00:00,11.0,23.0,40.0,0.5,41.0,31.0,-1.9,1033.6,17.0,52.0,3.9,huairou,2017-02-01 01:00:00,9.0,21.0,17.0,0.4,58.0,6.0,-3.5,1030.9,22.0,66.0,3.7,mentougou,2017-02-01 01:00:00,15.0,21.0,17.0,0.8,58.0,15.0,-2.9,1029.0,23.0,48.0,3.3,miyun,2017-02-01 01:00:00,6.0,15.0,12.0,0.3,67.0,6.0,-3.7,1031.7,20.0,38.0,3.8,pingchang,2017-02-01 01:00:00,11.0,16.0,18.0,0.6,53.0,15.0,-1.2,1030.6,17.0,311.0,1.1,pinggu,2017-02-01 01:00:00,17.0,,5.0,0.4,77.0,6.0,-1.7,1035.7,11.0,344.0,4.7,shunyi,2017-02-01 01:00:00,6.0,14.0,8.0,0.4,72.0,12.0,-2.9,1037.0,20.0,42.0,3.2,tongzhou,2017-02-01 01:00:00,7.0,18.0,6.0,0.3,77.0,3.0,-2.1,1037.4,17.0,10.0,4.5
daxing,2017-02-01 02:00:00,6.0,16.0,23.0,0.3,54.0,7.0,-0.2,1035.2,16.0,25.0,3.2,fangshan,2017-02-01 02:00:00,12.0,29.0,32.0,0.4,52.0,34.0,-0.8,1034.0,15.0,44.0,4.2,huairou,2017-02-01 02:00:00,9.0,19.0,9.0,0.3,73.0,5.0,-1.6,1030.6,17.0,85.0,3.7,mentougou,2017-02-01 02:00:00,13.0,14.0,14.0,0.7,66.0,12.0,-1.7,1029.2,19.0,50.0,4.0,miyun,2017-02-01 02:00:00,5.0,12.0,7.0,0.3,75.0,4.0,-2.3,1031.5,15.0,50.0,3.8,pingchang,2017-02-01 02:00:00,11.0,17.0,13.0,0.5,56.0,9.0,0.5,1030.4,14.0,72.0,1.4,pinggu,2017-02-01 02:00:00,11.0,,5.0,0.3,78.0,4.0,0.1,1035.8,9.0,337.0,4.8,shunyi,2017-02-01 02:00:00,9.0,17.0,7.0,0.4,73.0,10.0,-1.6,1037.0,17.0,39.0,4.2,tongzhou,2017-02-01 02:00:00,10.0,14.0,7.0,0.4,77.0,4.0,-1.0,1037.3,15.0,14.0,5.7
daxing,2017-02-01 03:00:00,6.0,14.0,18.0,0.4,59.0,6.0,1.0,1035.0,14.0,31.0,3.4,fangshan,2017-02-01 03:00:00,12.0,22.0,28.0,0.4,57.0,28.0,0.7,1033.7,13.0,33.0,2.9,huairou,2017-02-01 03:00:00,3.0,11.0,5.0,,75.0,,0.3,1030.3,14.0,113.0,3.1,mentougou,2017-02-01 03:00:00,13.0,,10.0,0.6,74.0,8.0,0.2,1029.0,17.0,79.0,3.3,miyun,2017-02-01 03:00:00,3.0,10.0,6.0,0.2,76.0,14.0,-0.7,1031.0,14.0,52.0,3.7,pingchang,2017-02-01 03:00:00,9.0,,11.0,0.4,61.0,8.0,1.9,1030.1,12.0,53.0,1.8,pinggu,2017-02-01 03:00:00,10.0,12.0,3.0,0.3,82.0,2.0,0.9,1035.4,9.0,343.0,5.2,shunyi,2017-02-01 03:00:00,3.0,9.0,4.0,0.3,79.0,7.0,-0.2,1036.4,14.0,52.0,3.8,tongzhou,2017-02-01 03:00:00,10.0,12.0,6.0,0.3,79.0,4.0,0.3,1037.2,12.0,0.0,4.4
daxing,2017-02-01 04:00:00,9.0,10.0,18.0,0.4,60.0,7.0,1.4,1034.4,13.0,21.0,2.4,fangshan,2017-02-01 04:00:00,14.0,,28.0,0.3,61.0,33.0,1.8,1033.0,12.0,4.0,2.1,huairou,2017-02-01 04:00:00,4.0,14.0,,0.2,75.0,2.0,1.2,1029.6,13.0,187.0,2.0,mentougou,2017-02-01 04:00:00,16.0,,16.0,0.6,71.0,10.0,1.6,1028.3,14.0,94.0,2.0,miyun,2017-02-01 04:00:00,3.0,8.0,6.0,0.2,77.0,5.0,0.7,1030.2,13.0,45.0,2.7,pingchang,2017-02-01 04:00:00,6.0,12.0,12.0,0.4,63.0,8.0,2.4,1029.3,10.0,27.0,3.1,pinggu,2017-02-01 04:00:00,10.0,,3.0,0.2,82.0,2.0,2.6,1034.7,8.0,343.0,4.5,shunyi,2017-02-01 04:00:00,4.0,6.0,4.0,0.3,81.0,5.0,0.6,1035.7,13.0,57.0,3.0,tongzhou,2017-02-01 04:00:00,6.0,9.0,7.0,0.3,81.0,5.0,1.6,1036.7,12.0,327.0,3.9
daxing,2017-02-01 05:00:00,8.0,14.0,20.0,0.4,60.0,7.0,2.6,1033.6,12.0,70.0,1.5,fangshan,2017-02-01 05:00:00,22.0,,21.0,0.3,69.0,14.0,2.7,1032.3,11.0,232.0,2.2,huairou,2017-02-01 05:00:00,5.0,6.0,6.0,0.2,,2.0,1.8,1028.4,12.0,114.0,2.2,mentougou,2017-02-01 05:00:00,16.0,20.0,17.0,0.5,73.0,8.0,2.7,1027.6,12.0,125.0,2.2,miyun,2017-02-01 05:00:00,3.0,6.0,5.0,0.2,82.0,3.0,1.4,1029.0,11.0,39.0,2.8,pingchang,2017-02-01 05:00:00,14.0,18.0,11.0,0.7,52.0,8.0,3.7,1028.2,9.0,295.0,1.4,pinggu,2017-02-01 05:00:00,14.0,,3.0,0.2,83.0,2.0,3.1,1033.7,7.0,325.0,3.6,shunyi,2017-02-01 05:00:00,6.0,,4.0,0.3,83.0,4.0,1.8,1034.7,12.0,41.0,1.3,tongzhou,2017-02-01 05:00:00,8.0,11.0,12.0,0.3,78.0,7.0,2.0,1035.8,11.0,321.0,3.6
daxing,2017-02-01 06:00:00,12.0,17.0,18.0,0.4,63.0,8.0,3.7,1032.7,11.0,202.0,2.1,fangshan,2017-02-01 06:00:00,19.0,,18.0,0.3,73.0,8.0,3.1,1031.3,11.0,227.0,3.8,huairou,2017-02-01 06:00:00,3.0,8.0,6.0,0.2,86.0,2.0,3.6,1027.3,11.0,169.0,2.1,mentougou,2017-02-01 06:00:00,16.0,21.0,18.0,0.4,74.0,8.0,3.6,1026.5,13.0,177.0,3.0,miyun,2017-02-01 06:00:00,3.0,6.0,6.0,0.2,83.0,6.0,2.6,1027.9,11.0,44.0,2.3,pingchang,2017-02-01 06:00:00,6.0,11.0,2.0,0.1,,2.0,5.0,1027.1,8.0,225.0,1.6,pinggu,2017-02-01 06:00:00,10.0,,4.0,0.1,83.0,2.0,4.5,1032.6,7.0,291.0,3.1,shunyi,2017-02-01 06:00:00,5.0,6.0,5.0,,82.0,,3.2,1033.7,11.0,227.0,1.8,tongzhou,2017-02-01 06:00:00,11.0,,14.0,0.3,79.0,6.0,3.1,1034.8,11.0,327.0,2.3
daxing,2017-02-01 07:00:00,13.0,23.0,15.0,0.4,68.0,7.0,4.2,1032.1,11.0,209.0,1.6,fangshan,2017-02-01 07:00:00,22.0,45.0,19.0,0.4,76.0,10.0,3.7,1030.8,11.0,214.0,3.8,huairou,2017-02-01 07:00:00,3.0,6.0,,0.2,79.0,2.0,3.7,1027.0,11.0,142.0,2.0,mentougou,2017-02-01 07:00:00,20.0,30.0,19.0,0.4,84.0,8.0,3.5,1026.1,13.0,180.0,3.3,miyun,2017-02-01 07:00:00,3.0,6.0,8.0,0.2,80.0,6.0,3.3,1027.5,10.0,134.0,1.3,pingchang,2017-02-01 07:00:00,13.0,14.0,2.0,,3.0,,5.4,1026.7,8.0,201.0,1.8,pinggu,2017-02-01 07:00:00,9.0,,4.0,0.1,85.0,2.0,4.8,1032.4,7.0,281.0,3.1,shunyi,2017-02-01 07:00:00,9.0,13.0,,0.3,,4.0,3.5,1033.2,11.0,98.0,1.1,tongzhou,2017-02-01 07:00:00,11.0,20.0,16.0,0.4,78.0,7.0,4.0,1034.5,11.0,276.0,2.6
daxing,2017-02-01 08:00:00,21.0,45.0,17.0,0.5,71.0,12.0,3.9,1032.0,13.0,193.0,2.8,fangshan,2017-02-01 08:00:00,48.0,67.0,23.0,0.7,84.0,16.0,3.0,1030.6,14.0,236.0,4.4,huairou,2017-02-01 08:00:00,4.0,9.0,11.0,0.3,89.0,2.0,3.7,1026.7,11.0,137.0,1.6,mentougou,2017-02-01 08:00:00,28.0,51.0,24.0,0.4,82.0,11.0,3.4,1025.9,14.0,178.0,3.0,miyun,2017-02-01 08:00:00,3.0,8.0,10.0,0.2,86.0,6.0,4.0,1027.2,10.0,318.0,0.8,pingchang,2017-02-01 08:00:00,6.0,14.0,15.0,0.4,62.0,7.0,5.1,1026.5,10.0,196.0,2.5,pinggu,2017-02-01 08:00:00,5.0,12.0,7.0,0.1,83.0,2.0,4.5,1032.3,9.0,258.0,2.3,shunyi,2017-02-01 08:00:00,11.0,,17.0,0.3,,6.0,4.6,1032.7,9.0,181.0,1.4,tongzhou,2017-02-01 08:00:00,17.0,20.0,23.0,0.4,72.0,8.0,4.2,1034.1,11.0,236.0,2.3
daxing,2017-02-01 09:00:00,46.0,73.0,25.0,0.7,70.0,18.0,2.8,1031.7,15.0,226.0,2.1,fangshan,2017-02-01 09:00:00,57.0,83.0,25.0,0.7,81.0,14.0,2.3,1030.4,16.0,238.0,3.5,huairou,2017-02-01 09:00:00,9.0,21.0,15.0,0.3,77.0,2.0,3.2,1026.5,11.0,170.0,0.7,mentougou,2017-02-01 09:00:00,53.0,83.0,32.0,0.6,75.0,18.0,2.2,1025.7,16.0,190.0,3.1,miyun,2017-02-01 09:00:00,6.0,17.0,12.0,0.2,79.0,5.0,2.5,1026.9,11.0,265.0,0.5,pingchang,2017-02-01 09:00:00,13.0,23.0,26.0,0.6,55.0,8.0,3.2,1026.3,13.0,189.0,2.5,pinggu,2017-02-01 09:00:00,13.0,16.0,14.0,0.1,78.0,4.0,3.1,1032.2,11.0,252.0,2.6,shunyi,2017-02-01 09:00:00,13.0,,28.0,0.4,,3.0,3.3,1032.5,11.0,222.0,1.9,tongzhou,2017-02-01 09:00:00,14.0,22.0,27.0,0.4,66.0,8.0,2.8,1033.9,12.0,218.0,2.0
daxing,2017-02-01 10:00:00,51.0,80.0,33.0,0.7,60.0,19.0,1.3,1031.7,18.0,240.0,1.9,fangshan,2017-02-01 10:00:00,68.0,96.0,35.0,0.8,70.0,15.0,0.4,1030.3,19.0,224.0,2.3,huairou,2017-02-01 10:00:00,14.0,20.0,31.0,0.5,56.0,6.0,-0.7,1026.5,21.0,321.0,1.3,mentougou,2017-02-01 10:00:00,64.0,96.0,40.0,0.7,65.0,22.0,0.4,1025.6,19.0,179.0,2.0,miyun,2017-02-01 10:00:00,9.0,13.0,21.0,0.3,68.0,6.0,-0.1,1027.0,14.0,231.0,1.1,pingchang,2017-02-01 10:00:00,25.0,42.0,39.0,0.7,47.0,13.0,1.6,1026.5,16.0,158.0,1.6,pinggu,2017-02-01 10:00:00,23.0,34.0,18.0,0.2,71.0,7.0,0.5,1032.4,15.0,249.0,1.3,shunyi,2017-02-01 10:00:00,18.0,28.0,51.0,0.6,42.0,9.0,0.8,1032.5,16.0,214.0,1.0,tongzhou,2017-02-01 10:00:00,21.0,47.0,31.0,0.5,62.0,11.0,-0.4,1033.9,16.0,210.0,1.2
